Date,20211116_145058_0242
Motor Name,desk
Record ID, Time(ms), X-Accel, Y-Accel, Z-Accel, Motor Speed
561,140250,0.1302574,0.1473143,0.12086165,0
562,140500,0.1322982,0.1305128,0.1313252,0
563,140750,0.12072894,0.1417334,0.1371974,0
564,141000,0.1344009,0.11226409,0.1403926,0
565,141250,0.09216,0.1193717,0.1450175,0
566,141500,0.12147612,0.11279224,0.1331021,0
567,141750,0.1285448,0.1371907,0.1491461,0
568,142000,0.1285861,0.1473243,0.1273984,0
569,142250,0.1284262,0.1174456,0.11630107,0
570,142500,0.12258367,0.1636326,0.11936072,0
571,142750,0.1451174,0.1420847,0.12269782,0
572,143000,0.12091696,0.12490395,0.1598136,0
573,143250,0.1280643,0.12144497,0.11486679,0
574,143500,0.1404187,0.1660716,0.1473025,0
575,143750,0.11656793,0.1288466,0.1493041,0
576,144000,0.10860354,0.13305,0.1641101,0
577,144250,0.11799601,0.1251095,0.1873944,0
578,144500,0.1497887,0.1134233,0.1561897,0
579,144750,0.13616,0.1341487,0.171901,0
580,145000,0.1612836,0.1329094,0.12282706,0
581,145250,0.11698945,0.1408097,0.1336078,0
582,145500,0.12477507,0.1427602,0.11004451,0
583,145750,0.10589187,0.12401278,0.1507187,0
584,146000,0.1136869,0.10382374,0.1424406,0
585,146250,0.1277001,0.1364459,0.1355582,0
586,146500,0.1325617,0.11225613,0.1635097,0
587,146750,0.1586835,0.1288763,0.1335934,0
588,147000,0.1251494,0.1098477,0.11348215,0
589,147250,0.11365043,0.1356773,0.10670599,0
590,147500,0.1387618,0.1341131,0.1260012,0
591,147750,0.10640611,0.10231886,0.1541668,0
592,148000,0.1653033,0.1655957,0.1412986,0
593,148250,0.1294247,0.1740738,0.1619743,0
594,148500,0.11336431,0.1039418,0.1253649,0
595,148750,0.1318705,0.1383844,0.164603,0
596,149000,0.11916814,0.1266695,0.1505379,0
597,149250,0.1323447,0.1549767,0.1270799,0
598,149500,0.143256,0.1684793,0.1304626,0
599,149750,0.1335473,0.137627,0.1180115,0
600,150000,0.1228848,0.1615524,0.1441948,0
601,150250,0.1354436,0.1380627,0.1444156,0
602,150500,0.1319971,0.1355283,0.1615118,0
603,150750,0.1339644,0.1468481,0.1418935,0
604,151000,0.2098933,0.12394468,0.12368238,0
605,151250,0.1295248,0.1410868,0.1641024,0
606,151500,0.09278487,0.1279363,0.1277193,0
607,151750,0.12022441,0.1454648,0.12437359,0
608,152000,0.1438636,0.1167442,0.11188714,0
609,152250,0.135594,0.1491731,0.1331883,0
610,152500,0.1407781,0.11651349,0.1379976,0
611,152750,0.1546183,0.144441,0.1491925,0
612,153000,0.11976959,0.11698684,0.10372269,0
613,153250,0.1290819,0.146341,0.1422874,0
614,153500,0.1320642,0.1408089,0.1355932,0
615,153750,0.1730108,0.1253592,0.12091195,0
616,154000,0.10124823,0.1550219,0.12061996,0
617,154250,0.12112388,0.12416191,0.1521573,0
618,154500,0.12126222,0.1396188,0.132388,0
619,154750,0.1409758,0.1287136,0.11456835,0
620,155000,0.1599323,0.1370658,0.1406905,0
621,155250,0.1033034,0.1322229,0.12230507,0
622,155500,0.1367167,0.1529921,0.12383181,0
623,155750,0.1319324,0.10963929,0.12189105,0
624,156000,0.1191829,0.169145,0.1496487,0
625,156250,0.1288599,0.1551057,0.162368,0
626,156500,0.1496964,0.1195785,0.11332265,0
627,156750,0.131683,0.10770961,0.1398893,0
628,157000,0.1493771,0.1582453,0.1152934,0
629,157250,0.143631,0.1780326,0.11848625,0
630,157500,0.1426654,0.1294437,0.1319943,0
631,157750,0.1409962,0.1685606,0.137458,0
632,158000,0.12127669,0.1671382,0.133211,0
633,158250,0.1472524,0.11388709,0.138156,0
634,158500,0.1369517,0.1419369,0.11300712,0
635,158750,0.12106106,0.11965162,0.1326823,0
636,159000,0.12154312,0.139309,0.1393295,0
637,159250,0.1277454,0.1371655,0.1398729,0
638,159500,0.11980236,0.11288954,0.1356875,0
639,159750,0.10431888,0.1529429,0.1602642,0
640,160000,0.10235021,0.1290746,0.11655568,0
641,160250,0.1413242,0.11755374,0.1535365,0
642,160500,0.10452665,0.1645013,0.1515265,0
643,160750,0.1436944,0.12335498,0.1358593,0
644,161000,0.12364383,0.1914111,0.1496209,0
645,161250,0.12091276,0.1284026,0.126946,0
646,161500,0.1506115,0.1724525,0.1493239,0
647,161750,0.1288022,0.1423879,0.11601566,0
648,162000,0.1461177,0.11578683,0.1307534,0
649,162250,0.11958162,0.197846,0.12335785,0
650,162500,0.11149573,0.11591049,0.11602019,0
651,162750,0.12008399,0.12216172,0.1511077,0
652,163000,0.1794839,0.1278935,0.1371832,0
653,163250,0.127075,0.1493725,0.1553184,0
654,163500,0.10732309,0.11804386,0.11967411,0
655,163750,0.1424269,0.1699762,0.1814284,0
656,164000,0.1582122,0.1548185,0.1622528,0
657,164250,0.1723296,0.128287,0.1329537,0
658,164500,0.10851738,0.1376048,0.1357898,0
659,164750,0.10309197,0.11749779,0.1316687,0
660,165000,0.1280245,0.1361318,0.1634139,0
661,165250,0.11765441,0.1397744,0.12130597,0
662,165500,0.10367945,0.1147285,0.1357634,0
663,165750,0.11730161,0.11246458,0.1299136,0
664,166000,0.1360036,0.1440719,0.1654266,0
665,166250,0.12239803,0.11265646,0.1704672,0
666,166500,0.1601294,0.11741024,0.147919,0
667,166750,0.1297053,0.1384929,0.11590542,0
668,167000,0.1364964,0.1284012,0.1593753,0
669,167250,0.1275112,0.1303726,0.1471687,0
670,167500,0.1477395,0.1423383,0.1288262,0
671,167750,0.11570965,0.1254044,0.1347109,0
672,168000,0.12316847,0.1282131,0.1373352,0
673,168250,0.11791883,0.1368022,0.1442562,0
674,168500,0.1276265,0.1743763,0.1300574,0
675,168750,0.11846329,0.1516669,0.1682587,0
676,169000,0.1765772,0.1368399,0.1085518,0
677,169250,0.11693451,0.1336771,0.1264474,0
678,169500,0.12477922,0.12432808,0.159855,0
679,169750,0.143036,0.1403193,0.1476304,0
680,170000,0.12409755,0.11853591,0.1418627,0
681,170250,0.1193373,0.11618914,0.1736707,0
682,170500,0.1268107,0.1263874,0.1422083,0
683,170750,0.12402043,0.1555967,0.10812584,0
684,171000,0.1276188,0.167268,0.1454384,0
685,171250,0.10704666,0.11802781,0.1393182,0
686,171500,0.1687932,0.12212895,0.1412826,0
687,171750,0.11073486,0.11260732,0.11022205,0
688,172000,0.12135989,0.1557458,0.1468602,0
689,172250,0.1560903,0.1276715,0.1772087,0
690,172500,0.1398288,0.11796512,0.12081508,0
691,172750,0.142878,0.137139,0.1282221,0
692,173000,0.163017,0.11101043,0.1303604,0
693,173250,0.1485272,0.1470027,0.1313382,0
694,173500,0.1426679,0.1496152,0.11261623,0
695,173750,0.1356642,0.1401238,0.1260338,0
696,174000,0.1683616,0.1328691,0.11689459,0
697,174250,0.1627717,0.1575378,0.1615533,0
698,174500,0.1450989,0.1443307,0.1183536,0
699,174750,0.1320811,0.12017838,0.1356516,0
700,175000,0.1299513,0.1258175,0.1479657,0
701,175250,0.11402953,0.1223509,0.1743517,0
702,175500,0.1322208,0.12389152,0.1323911,0
703,175750,0.1434012,0.11903656,0.1409075,0
704,176000,0.11759672,0.1430958,0.1328303,0
705,176250,0.11843221,0.12244751,0.1362565,0
706,176500,0.10959388,0.10697882,0.1295359,0
707,176750,0.12108081,0.11687662,0.10472862,0
708,177000,0.1435084,0.11754382,0.10671572,0
709,177250,0.11651188,0.1479502,0.1448841,0
710,177500,0.11797969,0.12333856,0.1521008,0
711,177750,0.10069615,0.1443046,0.11272926,0
712,178000,0.11849327,0.11076599,0.12460367,0
713,178250,0.12195224,0.1433302,0.1256005,0
714,178500,0.11375565,0.1059126,0.1482306,0
715,178750,0.141391,0.11124215,0.12473138,0
716,179000,0.11253863,0.10386163,0.1430638,0
717,179250,0.161011,0.1649101,0.1384646,0
718,179500,0.1314828,0.12354386,0.1387612,0
719,179750,0.10080161,0.1596336,0.1280332,0
720,180000,0.10239761,0.12200105,0.1353374,0
721,180250,0.1278813,0.1373308,0.136212,0
722,180500,0.1537925,0.1511674,0.11021978,0
723,180750,0.12316661,0.1514355,0.11890601,0
724,181000,0.1289341,0.1394031,0.1453474,0
725,181250,0.09591904,0.11800526,0.1295344,0
726,181500,0.1452003,0.1272979,0.11462759,0
727,181750,0.1271314,0.10013701,0.11482191,0
728,182000,0.1325856,0.11403161,0.1301725,0
729,182250,0.1662788,0.126252,0.11707217,0
730,182500,0.12033094,0.12194089,0.10820078,0
731,182750,0.1458532,0.1365108,0.1381933,0
732,183000,0.1254195,0.1335368,0.1537549,0
733,183250,0.1731086,0.12296069,0.1478833,0
734,183500,0.1606775,0.09641841,0.1394767,0
735,183750,0.1312091,0.12066861,0.1364366,0
736,184000,0.1364177,0.12282502,0.1844237,0
737,184250,0.1241446,0.11014039,0.1680342,0
738,184500,0.10101746,0.1395514,0.11055545,0
739,184750,0.1270635,0.1513222,0.1405936,0
740,185000,0.139726,0.10824569,0.10770402,0
741,185250,0.11997134,0.1312078,0.12091307,0
742,185500,0.1671008,0.1414067,0.1360778,0
743,185750,0.1623605,0.151035,0.1345717,0
744,186000,0.1792515,0.1755487,0.142779,0
745,186250,0.09983993,0.1558286,0.1759914,0
746,186500,0.1471576,0.1308646,0.1390556,0
747,186750,0.1444579,0.12133985,0.1586274,0
748,187000,0.1587739,0.1113359,0.1409464,0
749,187250,0.1432623,0.1281537,0.160029,0
750,187500,0.1315264,0.10458271,0.1001176,0
751,187750,0.10649414,0.10872855,0.1498228,0
752,188000,0.10478151,0.11606893,0.12439378,0
753,188250,0.10862052,0.1498395,0.1425025,0
754,188500,0.1366192,0.1500066,0.1482075,0
755,188750,0.11729428,0.12288409,0.1432934,0
756,189000,0.11695194,0.10339793,0.1726513,0
757,189250,0.161555,0.1355124,0.1444134,0
758,189500,0.1394667,0.1372762,0.1567306,0
759,189750,0.1250811,0.11780138,0.1566755,0
760,190000,0.11818964,0.129112,0.1503681,0
761,190250,0.10935897,0.11761189,0.1327646,0
762,190500,0.1162091,0.1501099,0.1386643,0
763,190750,0.1276563,0.1281735,0.1647458,0
764,191000,0.10726334,0.1399247,0.10790917,0
765,191250,0.1249363,0.1346039,0.1512852,0
766,191500,0.09779206,0.11760417,0.1595708,0
767,191750,0.169953,0.1464812,0.1403063,0
768,192000,0.11279508,0.11215743,0.1533256,0
769,192250,0.0938189,0.11264245,0.11841702,0
770,192500,0.1141743,0.10650794,0.11108998,0
771,192750,0.1278567,0.1321962,0.11452954,0
772,193000,0.12100347,0.11296029,0.1301091,0
773,193250,0.1261453,0.11595041,0.14348,0
774,193500,0.12003156,0.150094,0.1250524,0
775,193750,0.143065,0.1312927,0.1276815,0
776,194000,0.1504005,0.1420712,0.12345442,0
777,194250,0.11716752,0.1440797,0.1267696,0
778,194500,0.10860171,0.1583364,0.135557,0
779,194750,0.11875176,0.1277642,0.12798,0
780,195000,0.12045192,0.1623819,0.1577501,0
781,195250,0.10864716,0.1375649,0.1574275,0
782,195500,0.1362244,0.10075022,0.12177429,0
783,195750,0.128648,0.1408684,0.1326018,0
784,196000,0.135818,0.1402687,0.12006378,0
785,196250,0.1389484,0.1484231,0.1328728,0
786,196500,0.1296301,0.1531368,0.1294207,0
787,196750,0.1611995,0.1335404,0.1477512,0
788,197000,0.12167804,0.08979459,0.1448241,0
789,197250,0.0927991,0.10716894,0.1624729,0
790,197500,0.11805154,0.1346564,0.1420623,0
791,197750,0.11738037,0.1758031,0.12215372,0
792,198000,0.1460234,0.11723056,0.1462308,0
793,198250,0.11620814,0.1400783,0.1343893,0
794,198500,0.09801443,0.1278621,0.1462929,0
795,198750,0.1266254,0.09696678,0.1480155,0
796,199000,0.1476549,0.1191771,0.10307133,0
797,199250,0.12131382,0.1565972,0.1417431,0
798,199500,0.11916278,0.11989489,0.11021975,0
799,199750,0.1490204,0.1416833,0.10729792,0
800,200000,0.1354255,0.1309387,0.1447,0
801,200250,0.1419715,0.1369074,0.1470766,0
802,200500,0.1253198,0.11684418,0.16599,0
803,200750,0.1682913,0.1256063,0.11845328,0
804,201000,0.126169,0.1323856,0.11567137,0
805,201250,0.1404016,0.1275414,0.1525383,0
806,201500,0.139369,0.12114272,0.1354152,0
807,201750,0.11649262,0.12145394,0.1253607,0
808,202000,0.10607996,0.1288556,0.1536486,0
809,202250,0.1208925,0.1419383,0.1425942,0
810,202500,0.12347633,0.10657994,0.12011626,0
811,202750,0.1258277,0.10748338,0.1460686,0
812,203000,0.12411302,0.1269821,0.1542255,0
813,203250,0.1097803,0.11761608,0.126823,0
814,203500,0.1432529,0.11906166,0.1361389,0
815,203750,0.1422374,0.1390666,0.11562711,0
816,204000,0.1456403,0.1440286,0.1300477,0
817,204250,0.11556356,0.13192,0.1261011,0
818,204500,0.1439781,0.1561862,0.1458889,0
819,204750,0.1466307,0.1672613,0.11357688,0
820,205000,0.1438382,0.1344926,0.12006292,0
821,205250,0.1322515,0.167624,0.12281405,0
822,205500,0.1329988,0.1589565,0.1793077,0
823,205750,0.1223781,0.1513854,0.1251072,0
824,206000,0.1239889,0.1143984,0.125252,0
825,206250,0.12007086,0.1545561,0.1298692,0
826,206500,0.11343871,0.1556488,0.153679,0
827,206750,0.129424,0.1327931,0.1378275,0
828,207000,0.1277172,0.1271171,0.1473662,0
829,207250,0.1476151,0.148407,0.1489807,0
830,207500,0.1452097,0.11215454,0.1425572,0
831,207750,0.11342522,0.11369443,0.1314406,0
832,208000,0.10084622,0.135523,0.1261379,0
833,208250,0.12294094,0.1546526,0.1586423,0
834,208500,0.1632704,0.1641744,0.1685616,0
835,208750,0.1566289,0.1609446,0.1339184,0
836,209000,0.12458263,0.1371993,0.1195451,0
837,209250,0.1720777,0.1338665,0.12401956,0
838,209500,0.12237272,0.1507634,0.1597905,0
839,209750,0.1288533,0.1250477,0.1279913,0
840,210000,0.1333809,0.12270955,0.1233689,0
841,210250,0.12113944,0.11602164,0.1345473,0
842,210500,0.1060743,0.11577915,0.1456663,0
843,210750,0.12001533,0.1364323,0.1344624,0
844,211000,0.1359705,0.1355597,0.1471108,0
845,211250,0.1278261,0.1490912,0.1338286,0
846,211500,0.12144417,0.1442273,0.1417118,0
847,211750,0.1306149,0.1584181,0.1495211,0
848,212000,0.10899273,0.12393495,0.152334,0
849,212250,0.1286709,0.1430334,0.11469159,0
850,212500,0.12330463,0.1301879,0.1425044,0
851,212750,0.11959098,0.12264391,0.1285729,0
852,213000,0.11208814,0.10142428,0.1380182,0
853,213250,0.1394334,0.12176914,0.1930912,0
854,213500,0.11566608,0.1463736,0.1638508,0
855,213750,0.1263688,0.136053,0.1406301,0
856,214000,0.1530112,0.1277857,0.1802163,0
857,214250,0.11695612,0.11740278,0.1267481,0
858,214500,0.12298477,0.11735345,0.1410261,0
859,214750,0.1251991,0.1416469,0.128899,0
860,215000,0.12302689,0.1540298,0.1325837,0
861,215250,0.1315682,0.09839759,0.11053484,0
862,215500,0.1345449,0.1290717,0.1402718,0
863,215750,0.11162366,0.11929888,0.1650467,0
864,216000,0.11507107,0.12347151,0.10599758,0
865,216250,0.1370654,0.12221222,0.1359315,0
866,216500,0.09811878,0.12329228,0.1419672,0
867,216750,0.1257671,0.1339582,0.1463312,0
868,217000,0.1551358,0.10916538,0.1339734,0
869,217250,0.1428928,0.1708878,0.12143123,0
870,217500,0.10319298,0.10845514,0.11456703,0
871,217750,0.09888187,0.1332613,0.1237719,0
872,218000,0.1444144,0.1620809,0.1412637,0
873,218250,0.1414058,0.1347961,0.1034705,0
874,218500,0.1648281,0.1638421,0.1757074,0
875,218750,0.11293484,0.1487944,0.1379102,0
876,219000,0.1339805,0.1715815,0.11356526,0
877,219250,0.1494176,0.10119122,0.1325482,0
878,219500,0.1394024,0.10105491,0.1276377,0
879,219750,0.1389058,0.1417558,0.1293727,0
880,220000,0.1465023,0.2031011,0.10638689,0
881,220250,0.1294037,0.1351782,0.153223,0
882,220500,0.1204759,0.1319859,0.09609704,0
883,220750,0.1360036,0.1331512,0.1138074,0
884,221000,0.11562476,0.1256953,0.1518759,0
885,221250,0.1348649,0.1434086,0.1402852,0
886,221500,0.1384999,0.11648041,0.1471198,0
887,221750,0.12040845,0.1397951,0.1380333,0
888,222000,0.1668178,0.11509364,0.1576263,0
889,222250,0.1428435,0.1305564,0.1612075,0
890,222500,0.12159284,0.1440518,0.12325748,0
891,222750,0.11058107,0.10281516,0.11221938,0
892,223000,0.1348319,0.1415095,0.134776,0
893,223250,0.09882317,0.1795497,0.1254482,0
894,223500,0.126827,0.11223604,0.1968676,0
895,223750,0.10028461,0.12373808,0.1442012,0
896,224000,0.144982,0.162489,0.160145,0
897,224250,0.1336646,0.11440895,0.1162934,0
898,224500,0.1334538,0.10629068,0.1487446,0
899,224750,0.1390852,0.1575905,0.175473,0
900,225000,0.1304121,0.11756413,0.1265366,0
901,225250,0.1276152,0.1259513,0.129134,0
902,225500,0.1336367,0.1678866,0.1307432,0
903,225750,0.1741648,0.142108,0.1432148,0
904,226000,0.1550039,0.1757609,0.1254492,0
905,226250,0.1304243,0.1366961,0.1453622,0
906,226500,0.1256055,0.11895155,0.1608428,0
907,226750,0.11484834,0.1603638,0.10890544,0
908,227000,0.1584362,0.1266901,0.1266137,0
909,227250,0.1430167,0.11915973,0.1347015,0
910,227500,0.1548262,0.1479072,0.152727,0
911,227750,0.1660152,0.1496106,0.1353468,0
912,228000,0.141222,0.11370441,0.11000473,0
913,228250,0.1337274,0.1600303,0.1299682,0
914,228500,0.11995125,0.10259375,0.1739142,0
915,228750,0.1255059,0.10290737,0.1650613,0
916,229000,0.12044945,0.1359421,0.1710285,0
917,229250,0.12215644,0.1135122,0.1353712,0
918,229500,0.1506559,0.12180243,0.12197141,0
919,229750,0.10730195,0.137017,0.12057799,0
920,230000,0.10929613,0.11767843,0.11395899,0
921,230250,0.1771626,0.1392535,0.12475123,0
922,230500,0.1456875,0.1256667,0.1477717,0
923,230750,0.1418331,0.12446876,0.128094,0
924,231000,0.1216115,0.12263523,0.1394903,0
925,231250,0.1385401,0.12342944,0.140037,0
926,231500,0.138214,0.1250151,0.1324866,0
927,231750,0.1436755,0.11802465,0.11658314,0
928,232000,0.1322436,0.1374667,0.1616786,0
929,232250,0.10912018,0.1349445,0.10806766,0
930,232500,0.11587758,0.1312462,0.139848,0
931,232750,0.12101685,0.1406096,0.12009144,0
932,233000,0.131954,0.1345372,0.1378306,0
933,233250,0.12016957,0.1569201,0.1338658,0
934,233500,0.1269958,0.1489735,0.1492149,0
935,233750,0.10449341,0.11018839,0.1250046,0
936,234000,0.1337702,0.11417415,0.133928,0
937,234250,0.1274464,0.12271919,0.1592373,0
938,234500,0.1435249,0.157218,0.1611271,0
939,234750,0.1386172,0.1781795,0.131982,0
940,235000,0.1285875,0.1393022,0.179631,0
941,235250,0.1362025,0.1256214,0.1710753,0
942,235500,0.136322,0.12338021,0.1764828,0
943,235750,0.10275052,0.11576895,0.1223269,0
944,236000,0.11544995,0.1700764,0.1263748,0
945,236250,0.141253,0.1009125,0.1349045,0
946,236500,0.1361871,0.1499276,0.1540532,0
947,236750,0.09597904,0.1440895,0.1603147,0
948,237000,0.1249423,0.1289416,0.1491958,0
949,237250,0.1248328,0.1424609,0.12024273,0
950,237500,0.1272532,0.138711,0.1300334,0
951,237750,0.1547426,0.1438577,0.10882656,0
952,238000,0.11106373,0.1278527,0.1391647,0
953,238250,0.10188256,0.11218496,0.12239416,0
954,238500,0.11938575,0.1552575,0.1340511,0
955,238750,0.1339268,0.1531042,0.1527594,0
956,239000,0.10928981,0.1268003,0.1434525,0
957,239250,0.1322431,0.1272032,0.1447756,0
958,239500,0.1637257,0.1338883,0.08953535,0
959,239750,0.1325316,0.1352237,0.1571122,0
960,240000,0.1431795,0.10886303,0.1481677,0
961,240250,0.1389988,0.1544661,0.1421751,0
962,240500,0.1503181,0.11064108,0.08695044,0
963,240750,0.1388717,0.1686052,0.1271219,0
964,241000,0.10680398,0.1408679,0.10846193,0
965,241250,0.1347122,0.1351874,0.09566463,0
966,241500,0.1392924,0.1434478,0.137466,0
967,241750,0.12319606,0.1358756,0.11497227,0
968,242000,0.1404091,0.140903,0.10375838,0
969,242250,0.1288583,0.1588056,0.11693347,0
970,242500,0.1574842,0.1855995,0.1255131,0
971,242750,0.126788,0.11623994,0.1389293,0
972,243000,0.11884756,0.1441506,0.12388554,0
973,243250,0.10295832,0.1465913,0.1387717,0
974,243500,0.12324544,0.143216,0.1266363,0
975,243750,0.09991102,0.1504621,0.1442161,0
976,244000,0.1399842,0.10917164,0.10075157,0
977,244250,0.12065803,0.11836754,0.12413088,0
978,244500,0.1284302,0.12031304,0.11328661,0
979,244750,0.1392891,0.1368849,0.11839999,0
980,245000,0.1588837,0.1282827,0.1403823,0
981,245250,0.1514015,0.11800474,0.1292434,0
982,245500,0.1475175,0.1893462,0.1534001,0
983,245750,0.1383687,0.12478266,0.1506634,0
984,246000,0.1291021,0.08783711,0.1497012,0
985,246250,0.1412397,0.1210507,0.1600437,0
986,246500,0.12408819,0.142635,0.1302546,0
987,246750,0.11208864,0.1618097,0.1535426,0
988,247000,0.1398182,0.12148394,0.11418097,0
989,247250,0.1410073,0.1408702,0.144983,0
990,247500,0.12000968,0.152747,0.1118385,0
991,247750,0.1547797,0.1400424,0.10885537,0
992,248000,0.106961,0.1201746,0.11336877,0
993,248250,0.1400215,0.1599942,0.160083,0
994,248500,0.1487505,0.130405,0.1466064,0
995,248750,0.11792567,0.1336431,0.1512751,0
996,249000,0.10476755,0.1334173,0.1150467,0
997,249250,0.12227839,0.169208,0.146225,0
998,249500,0.1549639,0.1485581,0.1648445,0
999,249750,0.1326371,0.1753475,0.136027,0
1000,250000,0.1343243,0.1448291,0.1313179,0
1001,250250,0.12419011,0.1648694,0.1583428,0
1002,250500,0.1538783,0.10140102,0.1618696,0
1003,250750,0.10100707,0.1505976,0.1507531,0
1004,251000,0.1284302,0.1398833,0.1604327,0
1005,251250,0.10887644,0.11900311,0.1504933,0
1006,251500,0.1586667,0.1092229,0.1419823,0
1007,251750,0.12311836,0.11636052,0.11194135,0
1008,252000,0.1368613,0.127146,0.1379259,0
1009,252250,0.11218283,0.139727,0.1370526,0
1010,252500,0.1286564,0.1586345,0.1353895,0
1011,252750,0.1340147,0.11382112,0.10569773,0
1012,253000,0.1552863,0.166841,0.1288212,0
1013,253250,0.11404235,0.10879127,0.1372828,0
1014,253500,0.1417338,0.1365763,0.1452132,0
1015,253750,0.11484237,0.1365205,0.1377225,0
1016,254000,0.12136766,0.1912542,0.1605865,0
1017,254250,0.1782649,0.11798587,0.11715411,0
1018,254500,0.1416368,0.133739,0.1421979,0
1019,254750,0.1654845,0.1586842,0.1412053,0
1020,255000,0.1348075,0.10762925,0.11959185,0
1021,255250,0.09131204,0.1284028,0.1481635,0
1022,255500,0.11922658,0.12320224,0.1334922,0
1023,255750,0.1467847,0.1498936,0.09604556,0
1024,256000,0.1695034,0.1468961,0.1406351,0
1025,256250,0.1604037,0.1555629,0.1444635,0
1026,256500,0.0999691,0.1277099,0.1659962,0
1027,256750,0.11301287,0.1414237,0.11827312,0
1028,257000,0.1715202,0.1373557,0.11186006,0
1029,257250,0.1098685,0.1498535,0.1524623,0
1030,257500,0.11321716,0.12324101,0.1382566,0
1031,257750,0.1447428,0.176727,0.12019179,0
1032,258000,0.12444482,0.1259239,0.1273461,0
1033,258250,0.1142128,0.11663062,0.11671109,0
1034,258500,0.11433203,0.1283537,0.12466206,0
1035,258750,0.1346994,0.1295974,0.11361704,0
1036,259000,0.1406284,0.1579804,0.1401634,0
1037,259250,0.12304245,0.1252128,0.129407,0
1038,259500,0.1294258,0.1333425,0.11963294,0
1039,259750,0.1391337,0.1422952,0.11516568,0
1040,260000,0.127291,0.1459686,0.14638,0
1041,260250,0.12237773,0.12064801,0.11211202,0
1042,260500,0.1598896,0.1404578,0.1296848,0
1043,260750,0.1365582,0.1698326,0.1579243,0
1044,261000,0.09610866,0.1600605,0.11674893,0
1045,261250,0.1314065,0.160811,0.1506944,0
1046,261500,0.1351744,0.1297622,0.11210242,0
1047,261750,0.1718665,0.11991347,0.128014,0
1048,262000,0.12301634,0.1573066,0.1838436,0
1049,262250,0.10921794,0.124189,0.1656367,0
1050,262500,0.10157503,0.12179829,0.125062,0
1051,262750,0.1390663,0.1259539,0.166642,0
1052,263000,0.1296459,0.1434604,0.12042626,0
1053,263250,0.1308232,0.12443236,0.1529875,0
1054,263500,0.142018,0.1630567,0.1321443,0
1055,263750,0.11509493,0.11343604,0.10935159,0
1056,264000,0.1408772,0.1257443,0.1372691,0
1057,264250,0.1365753,0.1271646,0.1492608,0
1058,264500,0.12396099,0.1515587,0.1691559,0
1059,264750,0.0977353,0.11915872,0.1432581,0
1060,265000,0.1444958,0.1379374,0.10862307,0
1061,265250,0.1485643,0.1576552,0.1505625,0
1062,265500,0.12050694,0.11358301,0.182155,0
1063,265750,0.1283826,0.136246,0.1394948,0
1064,266000,0.2197656,0.1967614,0.3712033,0
1065,266250,0.1371476,0.1471611,0.1433717,0
1066,266500,0.12331918,0.1305313,0.1327496,0
1067,266750,0.08218388,0.11720472,0.1547592,0
1068,267000,0.1355564,0.11180136,0.11701314,0
1069,267250,0.11203814,0.1490666,0.1417584,0
1070,267500,0.1424602,0.1718749,0.1408796,0
1071,267750,0.12012865,0.1334982,0.1273413,0
1072,268000,0.11292004,0.1479059,0.1308575,0
1073,268250,0.1328402,0.1411183,0.12209584,0
1074,268500,0.10296976,0.12242412,0.1294974,0
1075,268750,0.1366536,0.1308444,0.1510052,0
1076,269000,0.12162783,0.1252794,0.12294092,0
1077,269250,0.1218158,0.1326137,0.11041099,0
1078,269500,0.1300726,0.09466371,0.1259345,0
1079,269750,0.1403781,0.09762973,0.1254671,0
1080,270000,0.11417627,0.12496286,0.1357264,0
1081,270250,0.1381136,0.10592376,0.11798993,0
1082,270500,0.1551394,0.11766691,0.1335402,0
1083,270750,0.1310652,0.1320799,0.1345186,0
1084,271000,0.10927529,0.1463445,0.1573312,0
1085,271250,0.1261324,0.1475056,0.11223638,0
1086,271500,0.1430723,0.12236197,0.11562076,0
1087,271750,0.12246013,0.12203719,0.11799486,0
1088,272000,0.1777879,0.1436714,0.1423483,0
1089,272250,0.1865412,0.1900404,0.1423855,0
1090,272500,0.11566293,0.11244094,0.11970905,0
1091,272750,0.1392437,0.1295185,0.10305483,0
1092,273000,0.1261425,0.128987,0.12053665,0
1093,273250,0.10945968,0.1382271,0.1360896,0
1094,273500,0.1316992,0.11600631,0.1398377,0
1095,273750,0.1292367,0.1545501,0.11350872,0
1096,274000,0.09556581,0.10046764,0.10736665,0
1097,274250,0.1443425,0.1556687,0.1404862,0
1098,274500,0.1667877,0.1371669,0.1431284,0
1099,274750,0.11982635,0.1572209,0.1623522,0
1100,275000,0.11779422,0.11782047,0.1460547,0
1101,275250,0.141217,0.128624,0.09246313,0
1102,275500,0.12451313,0.11538836,0.1252438,0
1103,275750,0.10604122,0.11059689,0.11586721,0
1104,276000,0.11869498,0.127868,0.11200812,0
1105,276250,0.1415077,0.11569621,0.1453505,0
1106,276500,0.1371077,0.1679674,0.11668828,0
1107,276750,0.1547457,0.1414522,0.1737636,0
1108,277000,0.09363761,0.1413038,0.1440275,0
1109,277250,0.1298885,0.1324953,0.1511757,0
1110,277500,0.1325412,0.131014,0.1492423,0
1111,277750,0.1274865,0.11437101,0.159722,0
1112,278000,0.1370969,0.1462273,0.14852,0
1113,278250,0.1279379,0.1302232,0.10586425,0
1114,278500,0.10824944,0.1267939,0.11387732,0
1115,278750,0.1153625,0.13438,0.1451118,0
1116,279000,0.12167815,0.09910636,0.1435183,0
1117,279250,0.12121881,0.131728,0.11677972,0
